loop:1,season:5.93456e+07,P_air:0.0511076,P_ice:0.0161764,P_rego:0.032716,T_sub:164.589
0,262.2815875954976,0,262.2810716110947,0,262.2810716110947,0
1,262.2839709798087,0,262.2730636345175,0,262.2730636345175,0
2,262.2644033291471,0,262.2411206032855,0,262.2411206032855,0
3,262.2275612699164,0,262.1918739404589,0,262.1918739404589,0
4,262.1747357144813,0,262.1266877766232,0,262.1266877766232,0
5,262.1062843303393,0,262.0459117921953,0,262.0459117921953,0
6,262.0222013499492,0,261.9495346789298,0,261.9495346789298,0
7,261.922329885514,0,261.837397161688,0,261.837397161688,0
8,261.8064571222832,0,261.7092779650232,0,261.7092779650232,0
9,261.6744177428545,0,261.565033945617,0,261.565033945617,0
10,261.5259561833205,0,261.404397256413,0,261.404397256413,0
11,261.3608603103162,0,261.2271482669829,0,261.2271482669829,0
12,261.1790405714984,0,261.0332332885604,0,261.0332332885604,0
13,260.9802758509826,0,260.8224094434381,0,260.8224094434381,0
14,260.7644107835462,0,260.5945375061845,0,260.5945375061845,0
15,260.5312747689263,0,260.349439324209,0,260.349439324209,0
16,260.2807370453328,0,260.0870033663251,0,260.0870033663251,0
17,260.0130113044809,0,259.8075319429864,0,259.8075319429864,0
18,259.7383647566154,0,259.5224258674401,0,259.5224258674401,0
19,259.4681602342401,0,259.2424454975478,0,259.2424454975478,0
20,259.207226665308,0,258.9723768770891,0,258.9723768770891,0
21,258.958196773147,0,258.7146339076095,0,258.7146339076095,0
22,258.7229736659909,0,258.4709482201494,0,258.4709482201494,0
23,258.5039486763305,0,258.2436306437878,0,258.2436306437878,0
24,258.3048530935553,0,258.0367221971331,0,258.0367221971331,0
25,258.1260901292953,0,257.8519083728364,0,257.8519083728364,0
26,257.9550371414902,0,257.6735288083208,0,257.6735288083208,0
27,257.7926195805063,0,257.5038854043216,0,257.5038854043216,0
28,257.6420439298053,0,257.3464969493111,0,257.3464969493111,0
29,257.5044695089964,0,257.202417382348,0,257.202417382348,0
30,257.3797973030964,0,257.0714361221724,0,257.0714361221724,0
31,257.267776585197,0,256.9532716636035,0,256.9532716636035,0
32,257.1683871045133,0,256.8478190138352,0,256.8478190138352,0
33,257.0826139033683,0,256.7559975531447,0,256.7559975531447,0
34,257.0127450988577,0,256.680431687304,0,256.680431687304,0
35,256.9584152900086,0,256.6216209083047,0,256.6216209083047,0
36,256.9100517759408,0,256.5677003665516,0,256.5677003665516,0
37,256.8694415893062,0,256.5213987967514,0,256.5213987967514,0
38,256.8419873913521,0,256.4886665702216,0,256.4886665702216,0
39,256.8298194927232,0,256.4722230905236,0,256.4722230905236,0
40,256.8274305639416,0,256.4648368114291,0,256.4648368114291,0
41,256.8364107010705,0,256.4695214885114,0,256.4695214885114,0
42,256.8545475373035,0,256.4827851426257,0,256.4827851426257,0
43,256.8855831572531,0,256.5095099634805,0,256.5095099634805,0
44,256.9305171546051,0,256.5496399684877,0,256.5496399684877,0
45,256.9952389100372,0,256.6105152455173,0,256.6105152455173,0
46,257.077493070202,0,256.6899015160155,0,256.6899015160155,0
47,257.1660910904305,0,256.7760376543734,0,256.7760376543734,0
48,257.2473508133063,0,256.8542302456511,0,256.8542302456511,0
49,257.314719913935,0,256.9186484871161,0,256.9186484871161,0
50,257.3628175014639,0,256.9638487377757,0,256.9638487377757,0
51,257.3872058674477,0,256.9854615940936,0,256.9854615940936,0
52,257.3838953931755,0,256.9792847853143,0,256.9792847853143,0
53,257.3515215943626,0,256.9439560591051,0,256.9439560591051,0
54,257.2912057218925,0,256.8807098901575,0,256.8807098901575,0
55,257.2054893703601,0,256.7920666869646,0,256.7920666869646,0
56,257.0982810129401,0,256.6821600895224,0,256.6821600895224,0
57,256.9719279918709,0,256.5540023149371,0,256.5540023149371,0
58,256.820516827322,0,256.4018923777033,0,256.4018923777033,0
59,256.6288131971674,0,256.2091833527609,0,256.2091833527609,0
60,256.3863739052881,0,255.9644208469644,0,255.9644208469644,0
61,256.0981344372304,0,255.6732823110177,0,255.6732823110177,0
62,255.7768783852212,0,255.349485557215,0,255.349485557215,0
63,255.4336166445094,0,255.0042434149817,0,255.0042434149817,0
64,255.0746191169538,0,254.6437280150598,0,254.6437280150598,0
65,254.7026031974457,0,254.2704665283469,0,254.2704665283469,0
66,254.3185069994962,0,253.8853430745234,0,253.8853430745234,0
67,253.9225816074191,0,253.4885256485657,0,253.4885256485657,0
68,253.5148664556709,0,253.0800906300297,0,253.0800906300297,0
69,253.0953537419481,0,252.6599723070232,0,252.6599723070232,0
70,252.6640356912544,0,252.228219042963,0,252.228219042963,0
