loop:1,season:5.93458e+07,P_air:0.0511078,P_ice:0.0161765,P_rego:0.0327156,T_sub:164.589
0,262.2804693086946,0,262.0012046635316,0,262.6905461419473,0
1,262.2828515890017,0,262.0335100434212,0,262.6634068977606,0
2,262.2632837803,0,262.0435458918417,0,262.6140119744542,0
3,262.2264417511623,0,262.0378578035312,0,262.5491553938592,0
4,262.1736163082986,0,262.0177030950429,0,262.4703341906844,0
5,262.1051650989998,0,261.9833487866035,0,262.3780494178115,0
6,262.0210823591173,0,261.9346903405095,0,262.272380916335,0
7,261.9212112133191,0,261.8715173401319,0,262.1533284751185,0
8,261.8053388635929,0,261.7935184604219,0,262.0209254634634,0
9,261.6733000025901,0,261.7004840815747,0,261.8752633371175,0
10,261.524839086808,0,261.5920992030079,0,261.7163378238101,0
11,261.3597440001266,0,261.4680699920312,0,261.5442293836162,0
12,261.1779251944517,0,261.3282892684156,0,261.3592869678979,0
13,260.9791615739916,0,261.1724822476874,0,261.1616401361036,0
14,260.7632977853043,0,261.0004230287623,0,260.9516546766992,0
15,260.5301632433392,0,260.811929968873,0,260.7296934185771,0
16,260.2796272035937,0,260.6067997043692,0,260.4962719321124,0
17,260.0119059808805,0,260.3848235293624,0,260.0901696979013,0
18,259.7372787107039,0,260.1465765968877,0,259.1595494085245,0
19,259.4671002133966,0,259.8948822718589,0,258.1210767791131,0
20,259.2061963660753,0,259.6331866674598,0,257.0544763930602,0
21,258.9571984141424,0,259.3648080158082,0,256.0873174818728,0
22,258.7220085430427,0,259.0929865408579,0,255.2135291497406,0
23,258.5030173838862,0,258.8217641537724,0,255.05163099532,0
24,258.3039555006872,0,258.5569175300466,0,255.5722455622266,0
25,258.125225597413,0,258.3018544973906,0,256.1477356321686,0
26,257.9542060036712,0,258.0423278119755,0,256.7655130289162,0
27,257.7918217298301,0,257.782063770167,0,257.3168125273065,0
28,257.6412788227822,0,257.525710349864,0,257.7486217197211,0
29,257.5037364035458,0,257.2753953474067,0,257.7544812047412,0
30,257.3790953640303,0,257.0318092329362,0,257.6384840471527,0
31,257.2671048991583,0,256.7954305850434,0,257.528915816702,0
32,257.1677446860817,0,256.5669176922671,0,257.4263369491137,0
33,257.0819996361295,0,256.34769924438,0,257.3322404508625,0
34,257.0121575928353,0,256.1410239399774,0,257.2497333100405,0
35,256.9578530094264,0,255.947800608247,0,257.1797794004173,0
36,256.9095140671066,0,255.7565618952713,0,257.1108610935169,0
37,256.8689275168994,0,255.5704516342273,0,257.0460479456771,0
38,256.8414955294615,0,255.3956464679686,0,256.9915959574503,0
39,256.829348171769,0,255.2353237782726,0,256.9504688391331,0
40,256.8269786650665,0,255.0823133061531,0,256.9156614347091,0
41,256.8359767971615,0,254.940006488551,0,256.89038704965,0
42,256.8541304715463,0,254.8051110712257,0,256.871348699883,0
43,256.8851813720993,0,254.6825224939297,0,256.8635757065193,0
44,256.9301291327351,0,254.5727558240162,0,256.8671644405987,0
45,256.9948625316615,0,254.482673483287,0,256.8895931831154,0
46,257.077126320497,0,254.4111209738929,0,256.928738164698,0
47,257.1657327361841,0,254.3455494524043,0,256.9729666743324,0
48,257.2470006139459,0,254.2720441134609,0,257.0076788272485,0
49,257.3143779238363,0,254.1845042474555,0,257.0271335667614,0
50,257.3624840917248,0,254.0777914013352,0,257.0259795704018,0
51,257.3868816638764,0,253.9476816367542,0,256.9999391905769,0
52,257.3835812935966,0,253.7899213960485,0,256.944859323169,0
53,257.3512185685202,0,253.6034595516843,0,256.8594693909021,0
54,257.2909146424518,0,253.3894559598882,0,256.7450656847423,0
55,257.205210941971,0,253.1506321652604,0,256.6042207785859,0
56,257.0980156404833,0,252.8911985312015,0,256.4411431450324,0
57,256.9716758152762,0,252.6142189116657,0,256.2588950022647,0
